Vasterhav,Osterhav,Bottniskahav
0.0,78768.73981608078,369.9899995774031
11290.009994186461,2811.090003438294,0.0
243.8000011164695,40477.989922625944,12405.419992277399
36665.97998346202,8105.229979831725,0.0
2109.0,4244.0,934.0
887.0799995772541,3005.0499996580184,1792.8400002494454
202.2599997576326,60.03000002540648,53.97999998368323
18145.76000600867,7632.259990492836,133.56999701447785
4059.8700004648417,3379.549989167601,0.0
4946.549992816523,65862.64992130548,2157.8600088767707
